,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunshine_duration,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
4175,2011-07-02,63.0,21.344,15.044,17.773169,38785.125,12.799999,14.0,23.233252,48.6,208.52437
4176,2011-07-03,53.0,18.744,11.9939995,16.104416,28029.307,1.4000001,4.0,12.031756,27.0,215.97102
4177,2011-07-04,51.0,19.794,10.7439995,16.519001,49319.562,0.1,1.0,10.009036,25.56,132.18434
4178,2011-07-05,53.0,19.144,13.344,16.812748,36307.465,2.2,9.0,15.124284,36.719997,281.75104
4179,2011-07-06,61.0,21.394,14.294,17.283585,43323.363,6.0,10.0,14.587776,43.92,167.57101
4180,2011-07-07,53.0,20.744,13.894,17.704418,25064.535,0.6,1.0,10.8955765,29.88,194.42078
4181,2011-07-08,51.0,22.944,14.4939995,19.519,51649.348,0.3,2.0,13.849476,36.0,273.48233
4182,2011-07-09,53.0,25.194,15.2439995,21.023167,49642.805,1.1,5.0,12.397806,28.44,279.3644
4183,2011-07-10,1.0,26.244,17.844,22.456497,51892.273,0.0,0.0,17.935081,36.719997,314.5359
4184,2011-07-11,0.0,27.644,18.294,23.423166,51740.867,0.0,0.0,8.707238,23.4,14.149492
4185,2011-07-12,63.0,27.594,18.194,22.354418,39963.5,8.9,7.0,13.004922,25.919998,305.07382
4186,2011-07-13,63.0,25.444,18.894,21.93775,46923.61,9.2,11.0,8.825508,19.8,14.157675
4187,2011-07-14,1.0,28.444,19.144,24.135666,51484.21,0.0,0.0,9.659814,24.84,132.66458
4188,2011-07-15,0.0,28.844,18.644,24.13983,51599.895,0.0,0.0,10.514218,24.119999,139.28516
4189,2011-07-16,1.0,29.094,17.844,24.34817,51056.875,0.0,0.0,12.72283,27.0,174.42378
4190,2011-07-17,51.0,26.594,20.144,23.394,41711.363,0.2,2.0,12.031756,30.239998,23.4287
4191,2011-07-18,51.0,29.944,20.394,25.046087,43867.5,0.3,1.0,11.269782,26.64,119.66038
4192,2011-07-19,1.0,28.994,20.244,25.400251,50400.0,0.0,0.0,13.237038,30.599998,135.31477
4193,2011-07-20,1.0,29.894,20.844,25.531496,50508.64,0.0,0.0,14.587776,29.88,109.27965
4194,2011-07-21,63.0,30.394,20.844,24.835665,46168.383,6.7000003,5.0,19.008547,48.96,117.52829
4195,2011-07-22,63.0,24.644,18.294,21.258585,41586.04,12.800001,16.0,13.905509,33.12,175.83849
4196,2011-07-23,3.0,21.894,14.844,18.8065,50618.96,0.0,0.0,18.228943,36.719997,274.23312
4197,2011-07-24,1.0,23.744,13.544,19.77525,50400.0,0.0,0.0,15.990646,32.399998,71.564964
4198,2011-07-25,51.0,27.044,17.344,22.3315,47376.465,0.3,2.0,11.923557,29.16,108.82928
4199,2011-07-26,51.0,29.594,18.394,24.744003,48634.86,0.4,1.0,10.464798,25.56,110.44186
4200,2011-07-27,63.0,28.294,19.844,23.410666,45543.45,15.6,12.0,10.365251,40.68,133.883
4201,2011-07-28,61.0,24.694,17.544,21.416916,45028.07,4.2999997,5.0,17.782688,36.0,288.82275
4202,2011-07-29,3.0,24.144,16.344,20.70025,50400.0,0.0,0.0,7.8954163,19.44,352.36673
4203,2011-07-30,55.0,25.394,16.794,21.627335,45055.188,1.4000001,2.0,12.599999,27.72,87.660484
4204,2011-07-31,63.0,23.544,16.894,19.710669,24811.277,14.799999,16.0,14.05845,27.72,270.97098
4205,2011-08-01,63.0,21.344,16.794,19.054417,28260.096,6.3999996,10.0,9.793058,24.48,291.1248
4206,2011-08-02,61.0,21.244,17.044,18.773169,16251.484,5.7999997,11.0,16.23596,35.28,339.7462
4207,2011-08-03,55.0,19.644,13.544,17.210669,49042.492,3.3,9.0,12.904882,30.599998,349.66553
4208,2011-08-04,61.0,15.844,12.694,14.391915,9717.106,5.9,9.0,20.49156,45.719997,324.25504
4209,2011-08-05,3.0,20.194,14.094,17.212751,37893.656,0.0,0.0,13.779114,29.519999,332.51285
4210,2011-08-06,3.0,21.294,14.694,18.235666,38096.89,0.0,0.0,10.296251,19.08,144.81921
4211,2011-08-07,3.0,24.844,16.494,20.462748,44879.254,0.0,0.0,17.581125,37.079998,164.37253
4212,2011-08-08,1.0,26.944,18.244,22.671087,48363.49,0.0,0.0,24.850431,49.68,177.9175
4213,2011-08-09,61.0,25.844,15.144,20.027334,45655.09,8.5,7.0,21.611996,43.56,243.29015
4214,2011-08-10,61.0,16.994,14.7439995,15.708583,2308.1855,13.8,15.0,11.27553,22.319998,2.5617902
4215,2011-08-11,51.0,19.544,14.2439995,16.423166,13065.367,0.6,2.0,13.32,31.319998,343.04993
4216,2011-08-12,1.0,21.944,12.7439995,17.910666,48916.125,0.0,0.0,14.869351,31.319998,1.7721657
4217,2011-08-13,2.0,26.094,15.7439995,20.946081,46788.4,0.0,0.0,13.910169,31.319998,3.8088186
4218,2011-08-14,2.0,27.644,17.844,22.577333,45890.832,0.0,0.0,10.787993,23.039999,2.4338744
4219,2011-08-15,61.0,25.094,19.144,21.348166,29841.39,11.200002,15.0,16.595179,34.2,345.53198
4220,2011-08-16,55.0,25.694,18.444,21.596083,41063.688,2.2,5.0,13.684735,30.599998,334.20535
4221,2011-08-17,53.0,20.094,16.544,19.071083,5919.009,3.7,7.0,22.104116,42.839996,321.14438
4222,2011-08-18,3.0,20.744,14.594,17.666918,36026.34,0.0,0.0,22.89611,46.8,320.76474
4223,2011-08-19,1.0,22.394,13.4939995,18.131498,47479.992,0.0,0.0,12.682018,26.28,331.76263
4224,2011-08-20,53.0,21.894,15.7439995,18.633583,37976.348,1.4000001,3.0,23.000591,45.719997,266.25964
4225,2011-08-21,51.0,19.144,14.594,16.635666,23232.15,1.2,4.0,22.771244,48.96,299.59567
4226,2011-08-22,3.0,21.594,14.044,17.935663,43848.43,0.0,0.0,14.291592,25.919998,303.3202
4227,2011-08-23,51.0,24.044,15.9939995,19.433584,44312.387,0.4,3.0,17.208603,38.16,283.98685
4228,2011-08-24,51.0,19.944,15.094,17.318998,10696.462,0.5,4.0,17.0763,35.28,334.50452
4229,2011-08-25,1.0,22.494,13.4939995,17.891916,44772.08,0.0,0.0,13.039754,28.44,80.03229
4230,2011-08-26,1.0,22.644,12.194,17.777334,44616.652,0.0,0.0,16.434305,34.56,114.33574
4231,2011-08-27,1.0,23.544,13.7439995,18.50442,44468.203,0.0,0.0,14.003028,29.519999,134.63312
4232,2011-08-28,0.0,24.994,13.344,18.866917,44327.312,0.0,0.0,12.959999,29.16,169.4629
4233,2011-08-29,0.0,25.744,12.044,19.319,43999.332,0.0,0.0,11.212135,26.64,175.49449
4234,2011-08-30,0.0,26.994,12.944,20.373167,43706.61,0.0,0.0,8.161764,14.04,133.16925
4235,2011-08-31,1.0,26.894,15.394,20.641916,43491.3,0.0,0.0,16.981165,31.68,353.19965
4236,2011-09-01,3.0,20.294,12.144,16.956501,39957.074,0.0,0.0,17.610588,36.0,313.1556
4237,2011-09-02,1.0,20.544,11.7439995,16.3065,43200.0,0.0,0.0,9.346143,24.119999,279.6152
4238,2011-09-03,51.0,18.844,11.4939995,15.489831,43239.008,0.1,1.0,12.031756,27.0,312.5104
4239,2011-09-04,51.0,19.444,11.394,15.602336,40438.824,0.1,1.0,12.599998,29.88,330.83044
4240,2011-09-05,51.0,19.844,10.794,15.641915,43200.0,0.1,1.0,8.669949,20.16,58.53998
4241,2011-09-06,2.0,22.994,10.294,17.529413,43200.0,0.0,0.0,12.475961,25.199999,132.22366
4242,2011-09-07,61.0,18.794,14.044,16.366917,19823.924,3.7,6.0,15.575981,32.760002,292.81915
4243,2011-09-08,51.0,18.594,12.094,15.346084,27837.826,0.8000001,3.0,21.53089,42.12,274.22052
4244,2011-09-09,53.0,15.644,11.794,13.094001,28327.898,3.0,12.0,21.068459,44.639996,286.3151
4245,2011-09-10,2.0,17.244,11.544,13.985665,42754.17,0.0,0.0,26.407907,56.16,289.32324
4246,2011-09-11,51.0,18.494,10.194,14.383583,40606.547,0.2,1.0,21.986542,46.44,301.40222
4247,2011-09-12,51.0,22.294,8.644,16.360664,42489.69,0.1,1.0,10.239453,20.16,228.30827
4248,2011-09-13,2.0,22.694,16.394,18.910664,38748.99,0.0,0.0,19.386593,40.68,276.12943
4249,2011-09-14,1.0,23.994,15.4939995,19.5315,42052.812,0.0,0.0,19.08,41.399998,255.41318
4250,2011-09-15,55.0,19.144,13.194,16.656502,35131.637,1.5,4.0,12.43434,24.84,282.66888
4251,2011-09-16,2.0,18.544,11.544,15.100253,36180.523,0.0,0.0,19.35314,41.399998,280.46768
4252,2011-09-17,2.0,16.994,9.844,13.785666,30067.906,0.0,0.0,14.168641,31.319998,296.75024
4253,2011-09-18,3.0,18.744,7.844,13.814835,41166.266,0.0,0.0,11.808878,21.96,122.56284
4254,2011-09-19,0.0,21.244,10.4939995,15.544,40915.29,0.0,0.0,15.03835,33.48,130.85268
4255,2011-09-20,0.0,21.494,10.644,15.721084,40499.305,0.0,0.0,11.246759,26.28,151.66667
4256,2011-09-21,1.0,22.794,9.594,16.425251,39973.812,0.0,0.0,8.707238,16.919998,308.57397
4257,2011-09-22,2.0,22.094,11.194,16.6565,39093.05,0.0,0.0,11.27553,18.0,126.74303
4258,2011-09-23,51.0,19.244,12.394,15.791919,38910.72,0.1,1.0,14.57889,34.2,289.6422
4259,2011-09-24,2.0,15.944,9.9939995,12.896083,36761.71,0.0,0.0,17.287498,36.0,296.2437
4260,2011-09-25,2.0,15.893999,7.7939997,12.014834,38621.285,0.0,0.0,21.817902,43.56,306.58542
4261,2011-09-26,1.0,17.494,6.194,12.123168,38327.453,0.0,0.0,7.9932966,20.519999,259.48584
4262,2011-09-27,1.0,21.244,8.444,14.77525,38233.066,0.0,0.0,12.641076,28.8,249.17523
4263,2011-09-28,53.0,15.893999,11.344,13.410666,28947.82,0.70000005,2.0,21.817902,43.199997,307.18948
4264,2011-09-29,61.0,15.594,9.9939995,12.071084,22611.637,7.2999997,9.0,22.238562,50.399998,319.08264
4265,2011-09-30,53.0,13.944,10.294,12.358584,4002.4038,1.5,4.0,15.2947035,27.359999,284.84546
4266,2011-10-01,3.0,16.044,10.9939995,13.6814995,22524.686,0.0,0.0,28.528723,56.519997,318.29517
4267,2011-10-02,51.0,10.794,8.144,9.629416,19122.984,0.1,1.0,25.277023,50.399998,339.9528
4268,2011-10-03,3.0,13.044,6.494,10.279416,21773.887,0.0,0.0,14.494192,29.519999,278.45715
4269,2011-10-04,53.0,17.344,11.2439995,14.329414,21608.074,2.6999998,5.0,21.120682,44.639996,282.5419
4270,2011-10-05,51.0,20.244,12.594,16.3315,34317.543,0.1,1.0,20.774214,44.28,276.98804
4271,2011-10-06,3.0,17.044,11.794,14.635666,9265.648,0.0,0.0,15.893093,33.48,242.48112
4272,2011-10-07,3.0,21.144,13.794,16.696085,34344.086,0.0,0.0,17.727943,35.64,181.97997
4273,2011-10-08,63.0,20.694,8.044,13.396085,29716.967,8.6,6.0,23.828083,54.719997,230.7371
4274,2011-10-09,63.0,8.144,6.894,7.6127505,0.0,39.6,21.0,28.036118,52.56,13.810633
4275,2011-10-10,51.0,9.194,5.594,7.5523324,0.0,0.4,2.0,20.46941,39.96,315.20865
4276,2011-10-11,51.0,12.944,4.994,9.477333,4529.383,0.3,1.0,18.723461,37.44,218.02667
4277,2011-10-12,51.0,13.944,7.094,10.973167,9395.459,1.3000001,7.0,19.66536,39.239998,268.51968
4278,2011-10-13,55.0,9.544,4.894,6.783584,30369.299,1.3000001,2.0,19.386591,39.239998,279.12698
4279,2011-10-14,51.0,7.844,4.194,5.696083,29221.889,0.90000004,6.0,17.31746,33.12,305.67377
4280,2011-10-15,71.0,5.144,1.694,3.6919172,2288.4102,4.3,11.0,14.693999,27.0,8.91851
4281,2011-10-16,51.0,5.2939997,1.094,3.0335836,22150.797,0.1,1.0,15.94601,36.36,19.916534
4282,2011-10-17,3.0,4.644,0.34399998,2.8523338,10727.108,0.0,0.0,7.754637,19.44,44.590782
4283,2011-10-18,2.0,6.194,-1.206,2.241917,34022.88,0.0,0.0,11.753876,28.08,48.556267
4284,2011-10-19,2.0,8.344,-2.106,3.30025,33467.027,0.0,0.0,12.074766,21.599998,190.15822
4285,2011-10-20,3.0,12.594,1.344,6.52525,33358.055,0.0,0.0,14.081478,29.88,191.29391
4286,2011-10-21,51.0,9.544,4.694,6.9356666,24320.24,1.4000001,7.0,12.768586,24.119999,314.64767
4287,2011-10-22,51.0,7.494,3.144,5.3939996,18103.926,0.3,2.0,9.220499,21.24,12.084535
4288,2011-10-23,3.0,6.5439997,2.4940002,4.1398335,22529.412,0.0,0.0,8.311245,20.16,346.13028
4289,2011-10-24,3.0,7.394,2.9940002,5.3294163,912.7716,0.0,0.0,8.435069,19.44,17.622396
4290,2011-10-25,3.0,6.994,3.444,5.1648335,14603.744,0.0,0.0,10.594036,23.759998,103.61114
4291,2011-10-26,2.0,5.7939997,0.49399996,3.4294167,30293.654,0.0,0.0,6.9247384,12.599999,152.54907
4292,2011-10-27,3.0,6.744,-1.256,2.066917,31582.516,0.0,0.0,10.1376915,14.04,84.09401
4293,2011-10-28,3.0,5.0439997,-0.0059999973,2.7710836,7500.3193,0.0,0.0,9.028754,21.24,111.215004
4294,2011-10-29,1.0,7.0439997,-1.106,1.98775,31366.84,0.0,0.0,9.726665,21.96,197.00389
4295,2011-10-30,1.0,7.594,-1.8560001,1.87525,31257.781,0.0,0.0,9.387651,18.359999,233.61555
4296,2011-10-31,3.0,8.4939995,-1.656,3.7419167,30640.057,0.0,0.0,11.019764,22.68,241.02802
4297,2011-11-01,51.0,8.094,5.144,6.7981663,0.0,0.6,2.0,12.144331,24.48,316.68015
4298,2011-11-02,3.0,7.5439997,4.994,6.3606663,4141.915,0.0,0.0,7.2359104,16.919998,358.09088
4299,2011-11-03,3.0,7.344,2.644,5.4564996,6060.0815,0.0,0.0,6.28713,15.119999,204.37643
4300,2011-11-04,1.0,8.394,-0.106000006,3.6002502,29975.36,0.0,0.0,9.178235,13.32,173.44138
4301,2011-11-05,2.0,7.594,-0.95600003,2.7669165,29548.857,0.0,0.0,9.387651,21.599998,132.71568
4302,2011-11-06,3.0,5.844,0.944,2.7085838,13456.271,0.0,0.0,14.84318,26.64,118.10619
4303,2011-11-07,2.0,2.844,-1.456,0.16066666,28757.604,0.0,0.0,15.745627,32.039997,157.23032
4304,2011-11-08,3.0,5.7939997,-1.456,1.9627501,26555.959,0.0,0.0,19.346441,37.8,243.55803
4305,2011-11-09,3.0,5.944,1.9439999,3.591917,20709.07,0.0,0.0,21.605999,43.56,343.12888
4306,2011-11-10,51.0,3.444,0.844,2.0773337,1949.8457,0.4,3.0,20.12461,42.12,2.523582
4307,2011-11-11,3.0,2.7440002,-0.306,0.9898333,8855.026,0.0,0.0,16.039202,31.319998,358.67
4308,2011-11-12,3.0,2.394,-0.45600003,1.1085833,62.90531,0.0,0.0,11.525623,24.84,334.7016
4309,2011-11-13,3.0,2.4940002,0.14400001,1.4356667,0.0,0.0,0.0,7.6367526,16.56,21.801449
4310,2011-11-14,71.0,1.794,-0.106000006,0.73149985,0.0,0.0,0.0,11.183201,22.68,243.76265
4311,2011-11-15,51.0,2.144,-1.106,0.8544166,1610.8596,1.3000001,7.0,18.25026,37.8,289.39423
4312,2011-11-16,3.0,1.194,-3.306,-0.9455833,18920.857,0.0,0.0,14.154915,29.519999,351.77676
4313,2011-11-17,1.0,1.6439999,-3.7559998,-1.5476665,26655.016,0.0,0.0,15.158522,31.68,270.28934
4314,2011-11-18,3.0,0.14400001,-3.0059998,-1.5476667,11951.12,0.0,0.0,12.0694,27.0,281.1808
4315,2011-11-19,3.0,0.644,-1.906,-0.9080832,6136.284,0.0,0.0,18.089775,36.0,276.68988
4316,2011-11-20,3.0,1.6439999,0.79399997,1.1065,0.0,0.0,0.0,15.629971,31.319998,285.1663
4317,2011-11-21,3.0,2.894,0.694,1.8065003,0.0,0.0,0.0,11.609651,21.599998,148.2128
4318,2011-11-22,51.0,4.344,2.0440001,3.01275,0.0,0.5,3.0,9.339208,18.0,285.55954
4319,2011-11-23,3.0,2.5440001,-1.806,0.46899995,0.0,0.0,0.0,10.464797,22.68,89.56098
4320,2011-11-24,3.0,-0.306,-3.2559998,-1.7455834,20611.041,0.0,0.0,12.43434,25.56,176.21399
4321,2011-11-25,3.0,1.9940001,-1.3560001,0.0064999685,9092.948,0.0,0.0,13.392774,26.64,216.34297
4322,2011-11-26,3.0,3.344,0.34399998,1.7710834,19328.994,0.0,0.0,20.833395,41.760002,256.84308
4323,2011-11-27,3.0,4.344,1.344,2.791917,5303.3086,0.0,0.0,24.627789,44.28,243.71281
4324,2011-11-28,53.0,7.5439997,2.344,4.40025,11790.277,1.2,3.0,37.10795,74.159996,281.27325
4325,2011-11-29,3.0,5.244,2.194,3.694,11080.673,0.0,0.0,28.694056,53.28,294.04996
4326,2011-11-30,3.0,3.5440001,-0.70600003,1.394,18644.02,0.0,0.0,15.484185,28.8,253.69481
4327,2011-12-01,51.0,3.9940002,0.79399997,2.704417,384.6815,0.70000005,4.0,19.64228,37.079998,309.29327
4328,2011-12-02,3.0,2.594,0.19399999,1.2335833,22563.088,0.0,0.0,18.94024,35.64,200.84007
4329,2011-12-03,3.0,4.894,0.34399998,2.45025,23040.264,0.0,0.0,19.242327,36.0,202.99223
4330,2011-12-04,51.0,8.894,1.9940001,5.3377495,12462.831,0.1,1.0,19.734436,32.399998,208.78482
4331,2011-12-05,51.0,11.644,5.144,8.3585825,19854.195,0.90000004,5.0,24.72495,47.16,215.24126
4332,2011-12-06,3.0,4.694,-2.606,1.4523335,10058.575,0.0,0.0,14.799459,33.839996,269.16837
4333,2011-12-07,2.0,2.9940002,-2.2559998,-0.28724992,23728.066,0.0,0.0,13.493999,23.759998,196.99088
4334,2011-12-08,73.0,1.044,-1.306,-0.18516667,1941.6738,1.6,6.0,18.35647,34.92,172.63263
4335,2011-12-09,71.0,1.444,0.044,0.85441667,0.0,0.3,2.0,17.227419,32.399998,225.5514
4336,2011-12-10,73.0,4.494,0.74399996,2.2273335,10486.538,2.3,7.0,17.462782,33.12,209.08368
4337,2011-12-11,51.0,2.094,-0.806,0.78774995,19846.959,0.2,1.0,20.431387,39.239998,273.19708
4338,2011-12-12,3.0,1.744,-0.806,0.4335833,16737.71,0.0,0.0,17.377226,32.039997,186.97723
4339,2011-12-13,3.0,3.8940003,1.694,3.0856667,0.0,0.0,0.0,18.584509,35.28,169.99213
4340,2011-12-14,3.0,6.194,4.0439997,5.12525,0.0,0.0,0.0,14.561099,28.8,174.69046
4341,2011-12-15,3.0,5.644,3.7440002,4.6210833,0.0,0.0,0.0,16.075521,30.960001,173.41814
4342,2011-12-16,61.0,6.7939997,4.444,6.0606666,0.0,12.0,15.0,18.1041,38.16,167.68874
4343,2011-12-17,53.0,6.694,5.344,6.0210834,0.0,5.1,9.0,30.096085,57.239998,152.3414
4344,2011-12-18,3.0,6.994,-0.506,2.871084,5132.961,0.0,0.0,22.007162,45.719997,240.16647
4345,2011-12-19,3.0,3.7440002,-1.6060001,0.75233334,22878.168,0.0,0.0,13.392774,24.84,168.8854
4346,2011-12-20,73.0,1.3939999,-0.306,0.69816667,0.0,6.7000003,12.0,15.827721,28.44,77.25473
4347,2011-12-21,73.0,0.594,-1.506,-0.43933335,0.0,1.8000002,11.0,20.188908,36.0,315.69537
4348,2011-12-22,71.0,-1.506,-2.656,-1.9310002,0.0,0.0,0.0,21.370783,42.12,301.13632
4349,2011-12-23,3.0,-1.506,-3.156,-2.4351666,3974.2056,0.0,0.0,15.379206,29.88,317.70166
4350,2011-12-24,3.0,-2.2059999,-4.256,-3.1101665,6521.5215,0.0,0.0,7.628263,14.04,118.855576
4351,2011-12-25,71.0,0.14400001,-5.506,-2.6893332,17095.475,0.0,0.0,13.237039,27.0,219.28938
4352,2011-12-26,3.0,4.5439997,-2.056,1.6898333,1766.2097,0.0,0.0,24.248613,48.6,264.90613
4353,2011-12-27,51.0,6.7939997,4.594,5.8440003,0.0,0.1,1.0,28.594517,52.92,275.23648
4354,2011-12-28,3.0,6.5439997,-1.3560001,1.9335834,22776.16,0.0,0.0,26.925497,50.039997,291.21075
4355,2011-12-29,3.0,2.844,-1.556,0.6481667,20574.514,0.0,0.0,19.386591,37.8,199.92015
4356,2011-12-30,71.0,1.8939999,-0.606,0.7335832,68.78494,1.1,5.0,10.296251,20.16,214.19714
4357,2011-12-31,3.0,3.0440001,-0.256,0.96066684,17110.686,0.0,0.0,14.707222,26.28,235.12456
4358,2012-01-01,3.0,0.694,-2.556,-0.64766663,13622.0625,0.0,0.0,17.935081,35.64,291.52618
4359,2012-01-02,71.0,1.044,-2.556,-0.82266665,6597.337,1.8000002,6.0,13.202726,24.48,167.06892
4360,2012-01-03,51.0,4.444,-0.356,2.3419168,13865.473,0.4,2.0,18.692286,32.760002,243.57755
4361,2012-01-04,53.0,4.194,0.49399996,2.8356667,592.48773,1.9,5.0,21.261345,41.039997,209.89523
4362,2012-01-05,53.0,3.694,1.594,2.5648336,21084.312,1.4,4.0,19.45333,37.44,204.16902
4363,2012-01-06,3.0,4.894,1.1439999,2.9835835,0.0,0.0,0.0,19.13426,36.719997,190.10234
4364,2012-01-07,3.0,2.144,-0.75600004,0.5273333,0.0,0.0,0.0,14.20062,28.8,316.51953
4365,2012-01-08,71.0,0.89399993,-1.106,-0.27891666,718.2914,0.0,0.0,14.044615,30.239998,350.0372
4366,2012-01-09,3.0,0.094,-2.656,-1.0810001,0.0,0.0,0.0,15.484185,29.519999,330.38525
4367,2012-01-10,71.0,1.294,-2.9559999,-0.8914166,17892.043,0.1,1.0,14.113652,24.48,316.3836
4368,2012-01-11,71.0,-1.106,-2.2059999,-1.5914168,9831.263,0.2,1.0,15.021105,28.8,294.60068
4369,2012-01-12,71.0,2.694,-1.056,1.36275,8449.469,0.70000005,4.0,23.78453,43.199997,253.33002
4370,2012-01-13,51.0,2.644,-1.3560001,0.9106664,8116.9556,1.9000001,7.0,25.582806,48.6,241.1462
4371,2012-01-14,71.0,0.394,-2.356,-0.9789167,4745.5015,1.0,6.0,19.826164,37.44,227.44629
4372,2012-01-15,71.0,-1.656,-5.2060003,-3.0330832,9952.624,1.5000001,10.0,15.827721,32.399998,264.42288
4373,2012-01-16,73.0,-3.156,-7.356,-4.647667,1343.3506,1.9000001,12.0,12.72283,25.919998,326.3372
4374,2012-01-17,71.0,-5.156,-9.706,-7.276833,3614.0107,0.2,2.0,7.69592,13.679999,353.31317
4375,2012-01-18,3.0,-6.806,-11.0060005,-8.389334,21153.605,0.0,0.0,10.799999,20.880001,302.7626
4376,2012-01-19,71.0,-5.856,-11.856,-8.026833,4175.0356,0.1,1.0,25.570139,44.639996,169.57722
4377,2012-01-20,73.0,0.594,-5.806,-2.1872501,1713.9803,3.5000002,11.0,29.035288,54.719997,175.39072
4378,2012-01-21,73.0,0.79399997,-4.056,-0.7643332,0.0,12.1,18.0,21.434364,38.16,145.32118
4379,2012-01-22,73.0,-0.856,-4.656,-2.6059997,0.0,9.399998,24.0,19.373219,37.8,124.86622
4380,2012-01-23,73.0,-4.7060003,-7.656,-5.5518336,25694.94,3.1000001,6.0,13.044722,21.96,136.73567
4381,2012-01-24,73.0,-1.106,-4.9560003,-3.326833,4161.4136,1.8,6.0,11.885453,21.96,135.49529
4382,2012-01-25,3.0,-4.006,-13.7560005,-7.453916,0.0,0.0,0.0,15.137133,28.44,94.44804
4383,2012-01-26,3.0,-13.356,-16.256,-14.641415,6907.3564,0.0,0.0,18.733839,34.2,78.82817
4384,2012-01-27,3.0,-13.606,-16.756,-14.958084,18836.229,0.0,0.0,17.373497,30.960001,71.66427
4385,2012-01-28,3.0,-16.056,-22.156,-18.84975,27862.324,0.0,0.0,12.015589,20.880001,21.543158
4386,2012-01-29,3.0,-11.7560005,-19.406,-15.29975,27912.594,0.0,0.0,16.363178,30.599998,24.29735
4387,2012-01-30,3.0,-13.406,-18.956,-15.626835,28114.924,0.0,0.0,15.349684,29.88,35.923534
4388,2012-01-31,3.0,-16.306,-20.356,-18.208082,21144.42,0.0,0.0,15.876775,30.599998,52.960373
4389,2012-02-01,3.0,-19.106,-27.906,-21.889334,27862.543,0.0,0.0,12.313894,21.24,41.993988
4390,2012-02-02,3.0,-22.206,-30.756,-26.074747,28287.688,0.0,0.0,10.315115,13.679999,67.87004
4391,2012-02-03,71.0,-17.506,-30.006,-22.908081,24786.389,0.2,2.0,14.764389,27.0,103.021904
4392,2012-02-04,73.0,-9.606,-17.206,-12.976833,0.0,8.7,21.0,17.22742,35.64,118.920815
4393,2012-02-05,73.0,-7.256,-9.706,-8.668501,0.0,2.9,11.0,16.92383,31.68,118.6426
4394,2012-02-06,3.0,-9.806,-13.906,-11.562249,14297.78,0.0,0.0,19.592731,34.92,103.11997
4395,2012-02-07,3.0,-14.356,-21.656,-17.003916,30291.367,0.0,0.0,19.652176,34.92,89.62713
4396,2012-02-08,3.0,-15.5060005,-24.206,-19.853918,14589.23,0.0,0.0,8.654986,18.359999,347.86435
4397,2012-02-09,2.0,-16.706,-23.506,-20.678919,30523.865,0.0,0.0,11.183201,20.880001,357.64545
4398,2012-02-10,3.0,-17.356,-23.606,-20.251833,25888.676,0.0,0.0,14.565548,29.16,326.03177
4399,2012-02-11,3.0,-16.356,-23.206,-20.243498,30753.875,0.0,0.0,9.885262,13.679999,6.05412
4400,2012-02-12,3.0,-16.906,-28.206,-22.183083,30868.924,0.0,0.0,11.709688,15.119999,233.34178
4401,2012-02-13,71.0,-12.956,-26.356,-18.341421,29480.121,0.2,2.0,10.587918,18.72,151.24773
4402,2012-02-14,73.0,-9.856,-13.306,-11.635166,0.0,5.500001,19.0,15.124284,28.44,18.379305
4403,2012-02-15,3.0,-7.806,-14.706,-11.312251,31213.129,0.0,0.0,17.49615,30.599998,184.5617
4404,2012-02-16,3.0,-8.856,-11.2560005,-10.206001,6801.216,0.0,0.0,15.273505,27.0,62.376293
4405,2012-02-17,3.0,-8.656,-13.206,-11.164332,25216.5,0.0,0.0,12.144331,20.519999,16.896963
4406,2012-02-18,3.0,-5.756,-13.2560005,-9.595584,18333.36,0.0,0.0,12.10157,20.519999,118.52666
4407,2012-02-19,3.0,-8.156,-12.106,-9.760167,18797.781,0.0,0.0,15.716793,27.359999,142.18698
4408,2012-02-20,71.0,-1.6060001,-9.0060005,-4.633083,108.42842,0.2,2.0,18.844202,32.399998,187.21413
4409,2012-02-21,71.0,-1.806,-5.7060003,-3.6268332,30288.143,0.2,2.0,17.377226,30.599998,256.96133
4410,2012-02-22,71.0,1.244,-3.806,-0.8560002,15404.244,1.2,8.0,19.694992,38.88,271.5647
4411,2012-02-23,73.0,5.0439997,-0.806,2.0627499,15898.77,5.2,7.0,29.215502,54.0,236.6167
4412,2012-02-24,51.0,2.444,0.79399997,1.7148333,0.0,0.6,3.0,30.926489,54.36,280.08685
4413,2012-02-25,71.0,2.894,0.394,2.0940003,0.0,3.0,14.0,30.430117,55.079998,286.52875
4414,2012-02-26,71.0,1.844,-1.156,0.43775,23419.701,1.0000001,7.0,22.530937,41.399998,285.50162
4415,2012-02-27,71.0,-1.056,-5.256,-2.9705837,10669.272,0.8,6.0,20.608229,36.36,321.23593
4416,2012-02-28,71.0,-2.406,-7.406,-4.578917,14056.408,1.0,7.0,21.41319,40.68,333.10773
4417,2012-02-29,3.0,-1.8560001,-8.806,-5.110167,28998.74,0.0,0.0,16.923828,33.12,348.5371
4418,2012-03-01,71.0,-1.056,-8.356,-4.245583,31623.863,0.3,2.0,13.392774,28.8,307.01996
4419,2012-03-02,73.0,1.844,-2.606,0.07108339,0.0,5.7000003,19.0,27.238943,51.48,276.9215
